service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
193,0,0,0,0,0,0,0,20200221,20201212
194,0,0,0,0,0,0,0,20200223,20201210
195,0,0,0,0,0,0,0,20200222,20201212
196,0,0,0,0,0,0,0,20200221,20201211
197,0,0,0,0,0,0,0,20200222,20201212
198,0,0,0,0,0,0,0,20200224,20201210
199,0,0,0,0,0,0,0,20200619,20200816
200,0,0,0,0,0,0,0,20200619,20200815
201,0,0,0,0,0,0,0,20200328,20200815
202,0,0,0,0,0,0,0,20200329,20200816
203,0,0,0,0,0,0,0,20200619,20200815
204,0,0,0,0,0,0,0,20200221,20200417
205,0,0,0,0,0,0,0,20200405,20200405
206,0,0,0,0,0,0,0,20200419,20200419
207,0,0,0,0,0,0,0,20200418,20200418
208,0,0,0,0,0,0,0,20200406,20200408
209,0,0,0,0,0,0,0,20200416,20200416
210,0,0,0,0,0,0,0,20200330,20200403
211,0,0,0,0,0,0,0,20200402,20200402
212,0,0,0,0,0,0,0,20200410,20200413
213,0,0,0,0,0,0,0,20200406,20200416
214,0,0,0,0,0,0,0,20200331,20200402
215,0,0,0,0,0,0,0,20200414,20200415
216,0,0,0,0,0,0,0,20200330,20200401
217,0,0,0,0,0,0,0,20200330,20200402
218,0,0,0,0,0,0,0,20200329,20200329
219,0,0,0,0,0,0,0,20200302,20201207
220,0,0,0,0,0,0,0,20200221,20201211
221,0,0,0,0,0,0,0,20200222,20200613
222,0,0,0,0,0,0,0,20200619,20200815
223,0,0,0,0,0,0,0,20200620,20200816
224,0,0,0,0,0,0,0,20200221,20200618
225,0,0,0,0,0,0,0,20200619,20200619
226,0,0,0,0,0,0,0,20200221,20200619
227,0,0,0,0,0,0,0,20200419,20201025
228,0,0,0,0,0,0,0,20200410,20201212
229,0,0,0,0,0,0,0,20200221,20201212
230,0,0,0,0,0,0,0,20200222,20201212
231,0,0,0,0,0,0,0,20200221,20201211
232,0,0,0,0,0,0,0,20200221,20201212
233,0,0,0,0,0,0,0,20200223,20201210
234,0,0,0,0,0,0,0,20200221,20201212
235,0,0,0,0,0,0,0,20200222,20201212
236,0,0,0,0,0,0,0,20200223,20201206
237,0,0,0,0,0,0,0,20200223,20201206
238,0,0,0,0,0,0,0,20200222,20201212
239,0,0,0,0,0,0,0,20200222,20201212
240,0,0,0,0,0,0,0,20200222,20201212
241,0,0,0,0,0,0,0,20200223,20201206
242,0,0,0,0,0,0,0,20200223,20201206
243,0,0,0,0,0,0,0,20200221,20201211
244,0,0,0,0,0,0,0,20200221,20201212
245,0,0,0,0,0,0,0,20200223,20201210
246,0,0,0,0,0,0,0,20200221,20201212
247,0,0,0,0,0,0,0,20200221,20201212
248,0,0,0,0,0,0,0,20200221,20201212
249,0,0,0,0,0,0,0,20200221,20201212
250,0,0,0,0,0,0,0,20200223,20201210
251,0,0,0,0,0,0,0,20200221,20201212
252,0,0,0,0,0,0,0,20200619,20200816
253,0,0,0,0,0,0,0,20200414,20200814
254,0,0,0,0,0,0,0,20200413,20200816
255,0,0,0,0,0,0,0,20200413,20200816
256,0,0,0,0,0,0,0,20200329,20200413
257,0,0,0,0,0,0,0,20200328,20200328
258,0,0,0,0,0,0,0,20200329,20200402
259,0,0,0,0,0,0,0,20200330,20200401
260,0,0,0,0,0,0,0,20200817,20201211
261,0,0,0,0,0,0,0,20200622,20201211
262,0,0,0,0,0,0,0,20200221,20201211
263,0,0,0,0,0,0,0,20200619,20201211
264,0,0,0,0,0,0,0,20200221,20200617
265,0,0,0,0,0,0,0,20200222,20200614
266,0,0,0,0,0,0,0,20200222,20201212
267,0,0,0,0,0,0,0,20200410,20200614
268,0,0,0,0,0,0,0,20200406,20200618
269,0,0,0,0,0,0,0,20200406,20200617
270,0,0,0,0,0,0,0,20200221,20201211
271,0,0,0,0,0,0,0,20200223,20200816
272,0,0,0,0,0,0,0,20200223,20200815
273,0,0,0,0,0,0,0,20200223,20200614
274,0,0,0,0,0,0,0,20200221,20200618
275,0,0,0,0,0,0,0,20200221,20200617
276,0,0,0,0,0,0,0,20200221,20200609
277,0,0,0,0,0,0,0,20200221,20200814
278,0,0,0,0,0,0,0,20200221,20200814
279,0,0,0,0,0,0,0,20200222,20200614
280,0,0,0,0,0,0,0,20200221,20200618
281,0,0,0,0,0,0,0,20200618,20200618
282,0,0,0,0,0,0,0,20200223,20200816
283,0,0,0,0,0,0,0,20200222,20200816
284,0,0,0,0,0,0,0,20200222,20200815
285,0,0,0,0,0,0,0,20200222,20200815
286,0,0,0,0,0,0,0,20200221,20201212
287,0,0,0,0,0,0,0,20200411,20200614
288,0,0,0,0,0,0,0,20200409,20200613
289,0,0,0,0,0,0,0,20200822,20201101
290,0,0,0,0,0,0,0,20200221,20201211
291,0,0,0,0,0,0,0,20200222,20201212
292,0,0,0,0,0,0,0,20200817,20201030
293,0,0,0,0,0,0,0,20200406,20200814
294,0,0,0,0,0,0,0,20200409,20200618
295,0,0,0,0,0,0,0,20200409,20201030
296,0,0,0,0,0,0,0,20200410,20201101
297,0,0,0,0,0,0,0,20200221,20201211
298,0,0,0,0,0,0,0,20200223,20201210
299,0,0,0,0,0,0,0,20200622,20200813
300,0,0,0,0,0,0,0,20200615,20200617
301,0,0,0,0,0,0,0,20200615,20200618
302,0,0,0,0,0,0,0,20200306,20200403
303,0,0,0,0,0,0,0,20200221,20200814
304,0,0,0,0,0,0,0,20200221,20200609
305,0,0,0,0,0,0,0,20200221,20200816
306,0,0,0,0,0,0,0,20200221,20200816
307,0,0,0,0,0,0,0,20200221,20200305
308,0,0,0,0,0,0,0,20200222,20201212
309,0,0,0,0,0,0,0,20200221,20201211
310,0,0,0,0,0,0,0,20200221,20201211
311,0,0,0,0,0,0,0,20200223,20201206
312,0,0,0,0,0,0,0,20200221,20201212
313,0,0,0,0,0,0,0,20200221,20201212
314,0,0,0,0,0,0,0,20200223,20201206
315,0,0,0,0,0,0,0,20200224,20201210
316,0,0,0,0,0,0,0,20200222,20201212
317,0,0,0,0,0,0,0,20200302,20201210
318,0,0,0,0,0,0,0,20200822,20201212
319,0,0,0,0,0,0,0,20200222,20200816
320,0,0,0,0,0,0,0,20200221,20200609
321,0,0,0,0,0,0,0,20200223,20201210
322,0,0,0,0,0,0,0,20200221,20201212
323,0,0,0,0,0,0,0,20200221,20201212
324,0,0,0,0,0,0,0,20200301,20200617
325,0,0,0,0,0,0,0,20200221,20200814
326,0,0,0,0,0,0,0,20200221,20200815
327,0,0,0,0,0,0,0,20200229,20200613
328,0,0,0,0,0,0,0,20200306,20200620
329,0,0,0,0,0,0,0,20200223,20200816
330,0,0,0,0,0,0,0,20200221,20200815
331,0,0,0,0,0,0,0,20200221,20201211
332,0,0,0,0,0,0,0,20200223,20200517
333,0,0,0,0,0,0,0,20200414,20200416
334,0,0,0,0,0,0,0,20200503,20200503
335,0,0,0,0,0,0,0,20200503,20200507
336,0,0,0,0,0,0,0,20200509,20200510
337,0,0,0,0,0,0,0,20200223,20200816
338,0,0,0,0,0,0,0,20200221,20200814
339,0,0,0,0,0,0,0,20200221,20200609
340,0,0,0,0,0,0,0,20200229,20200617
341,0,0,0,0,0,0,0,20200221,20200228
342,0,0,0,0,0,0,0,20200223,20201206
343,0,0,0,0,0,0,0,20200222,20201212
344,0,0,0,0,0,0,0,20200223,20200517
345,0,0,0,0,0,0,0,20200221,20201211
346,0,0,0,0,0,0,0,20200224,20201030
347,0,0,0,0,0,0,0,20200221,20201211
348,0,0,0,0,0,0,0,20200221,20201211
349,0,0,0,0,0,0,0,20200223,20201210
350,0,0,0,0,0,0,0,20200221,20201212
351,0,0,0,0,0,0,0,20200222,20201212
352,0,0,0,0,0,0,0,20200522,20200611
353,0,0,0,0,0,0,0,20200419,20201025
354,0,0,0,0,0,0,0,20200501,20200606
355,0,0,0,0,0,0,0,20200222,20200413
356,0,0,0,0,0,0,0,20200221,20200416
357,0,0,0,0,0,0,0,20200221,20200416
358,0,0,0,0,0,0,0,20200221,20200416
359,0,0,0,0,0,0,0,20200223,20201212
360,0,0,0,0,0,0,0,20200307,20200614
361,0,0,0,0,0,0,0,20200308,20200614
362,0,0,0,0,0,0,0,20200306,20200618
363,0,0,0,0,0,0,0,20200306,20200618
364,0,0,0,0,0,0,0,20200306,20200617
365,0,0,0,0,0,0,0,20200307,20200613
366,0,0,0,0,0,0,0,20200409,20200618
367,0,0,0,0,0,0,0,20200221,20200405
368,0,0,0,0,0,0,0,20200222,20200405
369,0,0,0,0,0,0,0,20200222,20200229
370,0,0,0,0,0,0,0,20200223,20200405
371,0,0,0,0,0,0,0,20200223,20200301
372,0,0,0,0,0,0,0,20200221,20200223
373,0,0,0,0,0,0,0,20200221,20200221
374,0,0,0,0,0,0,0,20200221,20200222
375,0,0,0,0,0,0,0,20200222,20200223
376,0,0,0,0,0,0,0,20200224,20200416
377,0,0,0,0,0,0,0,20200224,20200416
378,0,0,0,0,0,0,0,20200224,20200416
379,0,0,0,0,0,0,0,20200229,20200413
380,0,0,0,0,0,0,0,20200221,20200814
381,0,0,0,0,0,0,0,20200223,20200614
382,0,0,0,0,0,0,0,20200221,20200617
383,0,0,0,0,0,0,0,20200221,20200618
384,0,0,0,0,0,0,0,20200221,20201211
385,0,0,0,0,0,0,0,20200414,20200609
386,0,0,0,0,0,0,0,20200622,20200814
387,0,0,0,0,0,0,0,20200222,20201212
388,0,0,0,0,0,0,0,20200222,20201212
389,0,0,0,0,0,0,0,20200619,20201211
390,0,0,0,0,0,0,0,20200424,20200424
391,0,0,0,0,0,0,0,20200223,20200816
392,0,0,0,0,0,0,0,20200221,20200816
393,0,0,0,0,0,0,0,20200221,20200816
394,0,0,0,0,0,0,0,20200405,20200816
395,0,0,0,0,0,0,0,20200221,20200814
396,0,0,0,0,0,0,0,20200221,20200617
397,0,0,0,0,0,0,0,20200221,20200618
398,0,0,0,0,0,0,0,20200221,20200816
399,0,0,0,0,0,0,0,20200221,20200618
400,0,0,0,0,0,0,0,20200221,20200814
401,0,0,0,0,0,0,0,20200221,20200617
402,0,0,0,0,0,0,0,20200222,20200816
403,0,0,0,0,0,0,0,20200222,20200613
404,0,0,0,0,0,0,0,20200222,20200816
405,0,0,0,0,0,0,0,20200222,20200816
406,0,0,0,0,0,0,0,20200405,20200816
407,0,0,0,0,0,0,0,20200222,20200816
408,0,0,0,0,0,0,0,20200222,20200816
409,0,0,0,0,0,0,0,20200221,20200618
410,0,0,0,0,0,0,0,20200221,20200618
411,0,0,0,0,0,0,0,20200513,20200513
412,0,0,0,0,0,0,0,20200222,20200614
413,0,0,0,0,0,0,0,20200222,20200614
414,0,0,0,0,0,0,0,20200223,20200816
415,0,0,0,0,0,0,0,20200223,20200816
416,0,0,0,0,0,0,0,20200223,20200816
417,0,0,0,0,0,0,0,20200221,20200617
418,0,0,0,0,0,0,0,20200405,20200509
419,0,0,0,0,0,0,0,20200405,20200513
420,0,0,0,0,0,0,0,20200509,20200509
421,0,0,0,0,0,0,0,20200222,20200816
422,0,0,0,0,0,0,0,20200222,20200816
423,0,0,0,0,0,0,0,20200222,20200816
424,0,0,0,0,0,0,0,20200222,20200816
425,0,0,0,0,0,0,0,20200223,20200816
426,0,0,0,0,0,0,0,20200222,20200614
427,0,0,0,0,0,0,0,20200221,20200618
428,0,0,0,0,0,0,0,20200223,20201206
429,0,0,0,0,0,0,0,20200222,20200815
430,0,0,0,0,0,0,0,20200221,20200816
431,0,0,0,0,0,0,0,20200222,20200815
432,0,0,0,0,0,0,0,20200409,20200814
433,0,0,0,0,0,0,0,20200410,20201212
434,0,0,0,0,0,0,0,20200221,20200815
435,0,0,0,0,0,0,0,20200221,20201211
436,0,0,0,0,0,0,0,20200221,20201211
437,0,0,0,0,0,0,0,20200224,20200408
438,0,0,0,0,0,0,0,20200224,20201030
439,0,0,0,0,0,0,0,20200224,20201030
440,0,0,0,0,0,0,0,20200411,20201212
441,0,0,0,0,0,0,0,20200221,20201211
442,0,0,0,0,0,0,0,20200221,20201211
443,0,0,0,0,0,0,0,20200414,20201023
444,0,0,0,0,0,0,0,20200222,20201212
445,0,0,0,0,0,0,0,20200411,20200613
446,0,0,0,0,0,0,0,20200221,20200618
447,0,0,0,0,0,0,0,20200221,20200814
448,0,0,0,0,0,0,0,20200221,20200814
449,0,0,0,0,0,0,0,20200618,20200814
450,0,0,0,0,0,0,0,20200221,20200617
451,0,0,0,0,0,0,0,20200306,20200617
452,0,0,0,0,0,0,0,20200306,20200618
453,0,0,0,0,0,0,0,20200622,20201211
454,0,0,0,0,0,0,0,20200223,20201206
455,0,0,0,0,0,0,0,20200414,20200818
456,0,0,0,0,0,0,0,20200414,20200818
457,0,0,0,0,0,0,0,20200420,20200612
458,0,0,0,0,0,0,0,20200221,20201211
459,0,0,0,0,0,0,0,20200224,20201030
460,0,0,0,0,0,0,0,20200221,20201211
461,0,0,0,0,0,0,0,20200410,20200614
462,0,0,0,0,0,0,0,20200223,20201206
463,0,0,0,0,0,0,0,20200410,20200816
464,0,0,0,0,0,0,0,20200222,20200614
465,0,0,0,0,0,0,0,20200221,20200618
466,0,0,0,0,0,0,0,20200224,20200305
467,0,0,0,0,0,0,0,20200229,20200405
468,0,0,0,0,0,0,0,20200229,20200301
469,0,0,0,0,0,0,0,20200222,20200614
470,0,0,0,0,0,0,0,20200222,20200614
471,0,0,0,0,0,0,0,20200817,20201212
472,0,0,0,0,0,0,0,20200221,20200618
473,0,0,0,0,0,0,0,20200221,20200618
474,0,0,0,0,0,0,0,20200222,20201212
475,0,0,0,0,0,0,0,20200221,20201212
476,0,0,0,0,0,0,0,20200522,20200609
477,0,0,0,0,0,0,0,20200221,20201212
478,0,0,0,0,0,0,0,20200221,20201211
479,0,0,0,0,0,0,0,20200221,20201211
480,0,0,0,0,0,0,0,20200221,20201212
481,0,0,0,0,0,0,0,20200418,20201025
482,0,0,0,0,0,0,0,20200222,20201212
483,0,0,0,0,0,0,0,20200610,20200611
484,0,0,0,0,0,0,0,20200418,20201025
485,0,0,0,0,0,0,0,20200302,20200403
486,0,0,0,0,0,0,0,20200224,20200228
487,0,0,0,0,0,0,0,20200222,20201212
488,0,0,0,0,0,0,0,20200221,20201211
489,0,0,0,0,0,0,0,20200225,20201208
490,0,0,0,0,0,0,0,20200221,20201211
491,0,0,0,0,0,0,0,20200226,20201209
492,0,0,0,0,0,0,0,20200410,20201212
493,0,0,0,0,0,0,0,20200222,20201212
494,0,0,0,0,0,0,0,20200522,20200605
495,0,0,0,0,0,0,0,20200501,20200606
496,0,0,0,0,0,0,0,20200221,20200403
497,0,0,0,0,0,0,0,20200221,20200403
498,0,0,0,0,0,0,0,20200406,20201211
499,0,0,0,0,0,0,0,20200409,20201211
500,0,0,0,0,0,0,0,20200223,20200816
501,0,0,0,0,0,0,0,20200221,20200815
502,0,0,0,0,0,0,0,20200221,20200815
503,0,0,0,0,0,0,0,20200221,20201211
504,0,0,0,0,0,0,0,20200221,20201212
505,0,0,0,0,0,0,0,20200221,20201211
506,0,0,0,0,0,0,0,20200222,20201212
507,0,0,0,0,0,0,0,20200221,20201211
508,0,0,0,0,0,0,0,20200222,20201212
509,0,0,0,0,0,0,0,20200223,20201206
510,0,0,0,0,0,0,0,20200222,20200419
511,0,0,0,0,0,0,0,20200221,20200424
512,0,0,0,0,0,0,0,20200224,20200816
513,0,0,0,0,0,0,0,20200223,20200816
514,0,0,0,0,0,0,0,20200221,20200815
515,0,0,0,0,0,0,0,20200222,20201212
516,0,0,0,0,0,0,0,20200221,20200619
517,0,0,0,0,0,0,0,20200224,20200618
518,0,0,0,0,0,0,0,20200221,20200619
519,0,0,0,0,0,0,0,20200221,20200815
520,0,0,0,0,0,0,0,20200222,20200815
521,0,0,0,0,0,0,0,20200221,20200815
522,0,0,0,0,0,0,0,20200221,20200612
523,0,0,0,0,0,0,0,20200222,20200618
524,0,0,0,0,0,0,0,20200221,20200605
525,0,0,0,0,0,0,0,20200228,20200612
526,0,0,0,0,0,0,0,20200223,20200816
527,0,0,0,0,0,0,0,20200221,20200815
528,0,0,0,0,0,0,0,20200221,20200815
529,0,0,0,0,0,0,0,20200222,20200815
530,0,0,0,0,0,0,0,20200228,20200228
531,0,0,0,0,0,0,0,20200221,20201211
532,0,0,0,0,0,0,0,20200222,20201212
533,0,0,0,0,0,0,0,20200302,20201210
534,0,0,0,0,0,0,0,20200224,20200814
535,0,0,0,0,0,0,0,20200224,20200617
536,0,0,0,0,0,0,0,20200224,20200617
537,0,0,0,0,0,0,0,20200302,20200618
538,0,0,0,0,0,0,0,20200221,20200609
539,0,0,0,0,0,0,0,20200221,20200617
540,0,0,0,0,0,0,0,20200221,20200609
541,0,0,0,0,0,0,0,20200302,20200609
542,0,0,0,0,0,0,0,20200224,20200617
543,0,0,0,0,0,0,0,20200224,20200617
544,0,0,0,0,0,0,0,20200221,20200617
545,0,0,0,0,0,0,0,20200221,20200529
546,0,0,0,0,0,0,0,20200221,20200529
547,0,0,0,0,0,0,0,20200409,20200522
548,0,0,0,0,0,0,0,20200706,20200807
549,0,0,0,0,0,0,0,20200224,20200617
550,0,0,0,0,0,0,0,20200222,20200614
551,0,0,0,0,0,0,0,20200409,20201211
552,0,0,0,0,0,0,0,20200221,20200618
553,0,0,0,0,0,0,0,20200224,20200617
554,0,0,0,0,0,0,0,20200221,20200618
555,0,0,0,0,0,0,0,20200302,20200609
556,0,0,0,0,0,0,0,20200224,20200617
557,0,0,0,0,0,0,0,20200228,20200612
558,0,0,0,0,0,0,0,20200221,20200815
559,0,0,0,0,0,0,0,20200224,20200408
560,0,0,0,0,0,0,0,20200224,20200408
561,0,0,0,0,0,0,0,20200414,20200617
562,0,0,0,0,0,0,0,20200227,20200402
563,0,0,0,0,0,0,0,20200416,20200611
564,0,0,0,0,0,0,0,20200409,20200618
565,0,0,0,0,0,0,0,20200509,20200613
566,0,0,0,0,0,0,0,20200409,20200618
567,0,0,0,0,0,0,0,20200420,20200615
568,0,0,0,0,0,0,0,20200510,20200614
569,0,0,0,0,0,0,0,20200221,20200814
570,0,0,0,0,0,0,0,20200224,20200813
571,0,0,0,0,0,0,0,20200221,20201211
572,0,0,0,0,0,0,0,20200221,20200408
573,0,0,0,0,0,0,0,20200409,20200618
574,0,0,0,0,0,0,0,20200415,20200617
575,0,0,0,0,0,0,0,20200514,20200611
576,0,0,0,0,0,0,0,20200409,20200618
577,0,0,0,0,0,0,0,20200409,20200618
578,0,0,0,0,0,0,0,20200221,20200618
579,0,0,0,0,0,0,0,20200223,20201206
580,0,0,0,0,0,0,0,20200224,20201030
