service_id,date,exception_type
6,20200523,1
6,20200530,1
6,20200613,1
6,20200822,1
6,20200829,1
6,20200905,1
6,20200912,1
6,20200919,1
6,20200926,1
6,20201003,1
6,20201010,1
6,20201017,1
6,20201024,1
6,20201107,1
6,20201114,1
6,20201121,1
6,20201128,1
6,20201205,1
6,20201212,1
7,20200223,1
7,20200301,1
7,20200308,1
7,20200315,1
7,20200322,1
7,20200329,1
7,20200405,1
7,20200410,1
7,20200412,1
7,20200413,1
7,20200419,1
7,20200426,1
7,20200501,1
7,20200503,1
7,20200510,1
7,20200517,1
7,20200521,1
7,20200524,1
7,20200531,1
7,20200606,1
7,20200607,1
7,20200614,1
7,20200823,1
7,20200830,1
7,20200906,1
7,20200913,1
7,20200920,1
7,20200927,1
7,20201004,1
7,20201011,1
7,20201018,1
7,20201025,1
7,20201031,1
7,20201101,1
7,20201108,1
7,20201115,1
7,20201122,1
7,20201129,1
7,20201206,1
8,20201031,1
9,20200522,1
10,20200221,1
10,20200224,1
10,20200225,1
10,20200226,1
10,20200227,1
10,20200228,1
10,20200302,1
10,20200303,1
10,20200304,1
10,20200305,1
10,20200306,1
10,20200309,1
10,20200310,1
10,20200311,1
10,20200312,1
10,20200313,1
10,20200316,1
10,20200317,1
10,20200318,1
10,20200319,1
10,20200320,1
10,20200323,1
10,20200324,1
10,20200325,1
10,20200326,1
10,20200327,1
10,20200330,1
10,20200331,1
10,20200401,1
10,20200402,1
10,20200403,1
10,20200406,1
10,20200407,1
10,20200408,1
10,20200409,1
10,20200414,1
10,20200415,1
10,20200416,1
10,20200417,1
10,20200420,1
10,20200421,1
10,20200422,1
10,20200423,1
10,20200424,1
10,20200427,1
10,20200428,1
10,20200429,1
10,20200430,1
10,20200504,1
10,20200505,1
10,20200506,1
10,20200507,1
10,20200508,1
10,20200511,1
10,20200512,1
10,20200513,1
10,20200514,1
10,20200515,1
10,20200518,1
10,20200519,1
10,20200520,1
10,20200525,1
10,20200526,1
10,20200527,1
10,20200528,1
10,20200529,1
10,20200601,1
10,20200602,1
10,20200603,1
10,20200604,1
10,20200605,1
10,20200608,1
10,20200609,1
10,20200610,1
10,20200611,1
10,20200612,1
10,20200615,1
10,20200616,1
10,20200617,1
10,20200618,1
11,20200222,1
11,20200229,1
11,20200307,1
11,20200314,1
11,20200321,1
11,20200328,1
11,20200404,1
11,20200411,1
11,20200418,1
11,20200425,1
11,20200502,1
11,20200509,1
11,20200516,1
11,20200523,1
11,20200530,1
11,20200613,1
12,20200221,1
12,20200228,1
12,20200306,1
12,20200313,1
12,20200320,1
12,20200327,1
12,20200403,1
12,20200409,1
12,20200417,1
12,20200424,1
12,20200430,1
12,20200508,1
12,20200515,1
12,20200520,1
12,20200529,1
12,20200605,1
12,20200612,1
12,20200618,1
13,20200223,1
13,20200301,1
13,20200308,1
13,20200315,1
13,20200322,1
13,20200329,1
13,20200405,1
13,20200413,1
13,20200419,1
13,20200426,1
13,20200503,1
13,20200510,1
13,20200517,1
13,20200521,1
13,20200524,1
13,20200531,1
13,20200607,1
13,20200614,1
14,20200410,1
14,20200412,1
14,20200501,1
14,20200606,1
15,20200221,1
15,20200222,1
15,20200224,1
15,20200225,1
15,20200226,1
15,20200227,1
15,20200228,1
15,20200229,1
15,20200302,1
15,20200303,1
15,20200304,1
15,20200305,1
15,20200306,1
15,20200307,1
15,20200309,1
15,20200310,1
15,20200311,1
15,20200312,1
15,20200313,1
15,20200314,1
15,20200316,1
15,20200317,1
15,20200318,1
15,20200319,1
15,20200320,1
15,20200321,1
15,20200323,1
15,20200324,1
15,20200325,1
15,20200326,1
15,20200327,1
15,20200328,1
15,20200330,1
15,20200331,1
15,20200401,1
15,20200402,1
15,20200403,1
15,20200404,1
15,20200406,1
15,20200407,1
15,20200408,1
15,20200409,1
15,20200411,1
15,20200414,1
15,20200415,1
15,20200416,1
15,20200417,1
15,20200418,1
15,20200420,1
15,20200421,1
15,20200422,1
15,20200423,1
15,20200424,1
15,20200425,1
15,20200427,1
15,20200428,1
15,20200429,1
15,20200430,1
15,20200502,1
15,20200504,1
15,20200505,1
15,20200506,1
15,20200507,1
15,20200508,1
15,20200509,1
15,20200511,1
15,20200512,1
15,20200513,1
15,20200514,1
15,20200515,1
15,20200516,1
15,20200518,1
15,20200519,1
15,20200520,1
15,20200522,1
15,20200523,1
15,20200525,1
15,20200526,1
15,20200527,1
15,20200528,1
15,20200529,1
15,20200530,1
15,20200601,1
15,20200602,1
15,20200603,1
15,20200604,1
15,20200605,1
15,20200608,1
15,20200609,1
15,20200610,1
15,20200611,1
15,20200612,1
15,20200613,1
15,20200615,1
15,20200616,1
15,20200617,1
15,20200618,1
15,20200817,1
15,20200818,1
15,20200819,1
15,20200820,1
15,20200821,1
15,20200822,1
15,20200824,1
15,20200825,1
15,20200826,1
15,20200827,1
15,20200828,1
15,20200829,1
15,20200831,1
15,20200901,1
15,20200902,1
15,20200903,1
15,20200904,1
15,20200905,1
15,20200907,1
15,20200908,1
15,20200909,1
15,20200910,1
15,20200911,1
15,20200912,1
15,20200914,1
15,20200915,1
15,20200916,1
15,20200917,1
15,20200918,1
15,20200919,1
15,20200921,1
15,20200922,1
15,20200923,1
15,20200924,1
15,20200925,1
15,20200926,1
15,20200928,1
15,20200929,1
15,20200930,1
15,20201001,1
15,20201002,1
15,20201003,1
15,20201005,1
15,20201006,1
15,20201007,1
15,20201008,1
15,20201009,1
15,20201010,1
15,20201012,1
15,20201013,1
15,20201014,1
15,20201015,1
15,20201016,1
15,20201017,1
15,20201019,1
15,20201020,1
15,20201021,1
15,20201022,1
15,20201023,1
15,20201024,1
15,20201026,1
15,20201027,1
15,20201028,1
15,20201029,1
15,20201030,1
15,20201102,1
15,20201103,1
15,20201104,1
15,20201105,1
15,20201106,1
15,20201107,1
15,20201109,1
15,20201110,1
15,20201111,1
15,20201112,1
15,20201113,1
15,20201114,1
15,20201116,1
15,20201117,1
15,20201118,1
15,20201119,1
15,20201120,1
15,20201121,1
15,20201123,1
15,20201124,1
15,20201125,1
15,20201126,1
15,20201127,1
15,20201128,1
15,20201130,1
15,20201201,1
15,20201202,1
15,20201203,1
15,20201204,1
15,20201205,1
15,20201207,1
15,20201208,1
15,20201209,1
15,20201210,1
15,20201211,1
15,20201212,1
16,20200221,1
16,20200224,1
16,20200225,1
16,20200226,1
16,20200227,1
16,20200228,1
16,20200302,1
16,20200303,1
16,20200304,1
16,20200305,1
16,20200306,1
16,20200309,1
16,20200310,1
16,20200311,1
16,20200312,1
16,20200313,1
16,20200316,1
16,20200317,1
16,20200318,1
16,20200319,1
16,20200320,1
16,20200323,1
16,20200324,1
16,20200325,1
16,20200326,1
16,20200327,1
16,20200330,1
16,20200331,1
16,20200401,1
16,20200402,1
16,20200403,1
16,20200406,1
16,20200407,1
16,20200408,1
16,20200409,1
16,20200414,1
16,20200415,1
16,20200416,1
16,20200417,1
16,20200420,1
16,20200421,1
16,20200422,1
16,20200423,1
16,20200424,1
16,20200427,1
16,20200428,1
16,20200429,1
16,20200430,1
16,20200504,1
16,20200505,1
16,20200506,1
16,20200507,1
16,20200508,1
16,20200511,1
16,20200512,1
16,20200513,1
16,20200514,1
16,20200515,1
16,20200518,1
16,20200519,1
16,20200520,1
16,20200522,1
16,20200525,1
16,20200526,1
16,20200527,1
16,20200528,1
16,20200529,1
16,20200601,1
16,20200602,1
16,20200603,1
16,20200604,1
16,20200605,1
16,20200608,1
16,20200609,1
16,20200610,1
16,20200611,1
16,20200612,1
16,20200615,1
16,20200616,1
16,20200617,1
16,20200618,1
16,20200622,1
16,20200623,1
16,20200624,1
16,20200625,1
16,20200626,1
16,20200629,1
16,20200630,1
16,20200701,1
16,20200702,1
16,20200703,1
16,20200706,1
16,20200707,1
16,20200708,1
16,20200709,1
16,20200710,1
16,20200713,1
16,20200714,1
16,20200715,1
16,20200716,1
16,20200717,1
16,20200720,1
16,20200721,1
16,20200722,1
16,20200723,1
16,20200724,1
16,20200727,1
16,20200728,1
16,20200729,1
16,20200730,1
16,20200731,1
16,20200803,1
16,20200804,1
16,20200805,1
16,20200806,1
16,20200807,1
16,20200810,1
16,20200811,1
16,20200812,1
16,20200813,1
16,20200814,1
16,20200817,1
16,20200818,1
16,20200819,1
16,20200820,1
16,20200821,1
16,20200824,1
16,20200825,1
16,20200826,1
16,20200827,1
16,20200828,1
16,20200831,1
16,20200901,1
16,20200902,1
16,20200903,1
16,20200904,1
16,20200907,1
16,20200908,1
16,20200909,1
16,20200910,1
16,20200911,1
16,20200914,1
16,20200915,1
16,20200916,1
16,20200917,1
16,20200918,1
16,20200921,1
16,20200922,1
16,20200923,1
16,20200924,1
16,20200925,1
16,20200928,1
16,20200929,1
16,20200930,1
16,20201001,1
16,20201002,1
16,20201005,1
16,20201006,1
16,20201007,1
16,20201008,1
16,20201009,1
16,20201012,1
16,20201013,1
16,20201014,1
16,20201015,1
16,20201016,1
16,20201019,1
16,20201020,1
16,20201021,1
16,20201022,1
16,20201023,1
16,20201026,1
16,20201027,1
16,20201028,1
16,20201029,1
16,20201030,1
16,20201102,1
16,20201103,1
16,20201104,1
16,20201105,1
16,20201106,1
16,20201109,1
16,20201110,1
16,20201111,1
16,20201112,1
16,20201113,1
16,20201116,1
16,20201117,1
16,20201118,1
16,20201119,1
16,20201120,1
16,20201123,1
16,20201124,1
16,20201125,1
16,20201126,1
16,20201127,1
16,20201130,1
16,20201201,1
16,20201202,1
16,20201203,1
16,20201204,1
16,20201207,1
16,20201208,1
16,20201209,1
16,20201210,1
16,20201211,1
17,20200221,1
17,20200222,1
17,20200223,1
17,20200224,1
17,20200225,1
17,20200226,1
17,20200227,1
17,20200228,1
17,20200229,1
17,20200301,1
17,20200302,1
17,20200303,1
17,20200304,1
17,20200305,1
17,20200306,1
17,20200307,1
17,20200308,1
17,20200309,1
17,20200310,1
17,20200311,1
17,20200312,1
17,20200313,1
17,20200314,1
17,20200315,1
17,20200316,1
17,20200317,1
17,20200318,1
17,20200319,1
17,20200320,1
17,20200321,1
17,20200322,1
17,20200323,1
17,20200324,1
17,20200325,1
17,20200326,1
17,20200327,1
17,20200328,1
17,20200329,1
17,20200330,1
17,20200331,1
17,20200401,1
17,20200402,1
17,20200403,1
17,20200404,1
17,20200405,1
17,20200406,1
17,20200407,1
17,20200408,1
17,20200409,1
17,20200410,1
17,20200411,1
17,20200412,1
17,20200413,1
17,20200414,1
17,20200415,1
17,20200416,1
17,20200417,1
17,20200418,1
17,20200419,1
17,20200420,1
17,20200421,1
17,20200422,1
17,20200423,1
17,20200424,1
17,20200425,1
17,20200426,1
17,20200427,1
17,20200428,1
17,20200429,1
17,20200430,1
17,20200501,1
17,20200502,1
17,20200503,1
17,20200504,1
17,20200505,1
17,20200506,1
17,20200507,1
17,20200508,1
17,20200509,1
17,20200510,1
17,20200511,1
17,20200512,1
17,20200513,1
17,20200514,1
17,20200515,1
17,20200516,1
17,20200517,1
17,20200518,1
17,20200519,1
17,20200520,1
17,20200521,1
17,20200522,1
17,20200523,1
17,20200524,1
17,20200525,1
17,20200526,1
17,20200527,1
17,20200528,1
17,20200529,1
17,20200530,1
17,20200531,1
17,20200601,1
17,20200602,1
17,20200603,1
17,20200604,1
17,20200605,1
17,20200606,1
17,20200607,1
17,20200608,1
17,20200609,1
17,20200610,1
17,20200611,1
17,20200612,1
17,20200613,1
17,20200614,1
17,20200615,1
17,20200616,1
17,20200617,1
17,20200618,1
17,20200619,1
17,20200620,1
17,20200621,1
17,20200622,1
17,20200623,1
17,20200624,1
17,20200625,1
17,20200626,1
17,20200627,1
17,20200628,1
17,20200629,1
17,20200630,1
17,20200701,1
17,20200702,1
17,20200703,1
17,20200704,1
17,20200705,1
17,20200706,1
17,20200707,1
17,20200708,1
17,20200709,1
17,20200710,1
17,20200711,1
17,20200712,1
17,20200713,1
17,20200714,1
17,20200715,1
17,20200716,1
17,20200717,1
17,20200718,1
17,20200719,1
17,20200720,1
17,20200721,1
17,20200722,1
17,20200723,1
17,20200724,1
17,20200725,1
17,20200726,1
17,20200727,1
17,20200728,1
17,20200729,1
17,20200730,1
17,20200731,1
17,20200801,1
17,20200802,1
17,20200803,1
17,20200804,1
17,20200805,1
17,20200806,1
17,20200807,1
17,20200808,1
17,20200809,1
17,20200810,1
17,20200811,1
17,20200812,1
17,20200813,1
17,20200814,1
17,20200815,1
17,20200816,1
17,20200817,1
17,20200818,1
17,20200819,1
17,20200820,1
17,20200821,1
17,20200822,1
17,20200823,1
17,20200824,1
17,20200825,1
17,20200826,1
17,20200827,1
17,20200828,1
17,20200829,1
17,20200830,1
17,20200831,1
17,20200901,1
17,20200902,1
17,20200903,1
17,20200904,1
17,20200905,1
17,20200906,1
17,20200907,1
17,20200908,1
17,20200909,1
17,20200910,1
17,20200911,1
17,20200912,1
17,20200913,1
17,20200914,1
17,20200915,1
17,20200916,1
17,20200917,1
17,20200918,1
17,20200919,1
17,20200920,1
17,20200921,1
17,20200922,1
17,20200923,1
17,20200924,1
17,20200925,1
17,20200926,1
17,20200927,1
17,20200928,1
17,20200929,1
17,20200930,1
17,20201001,1
17,20201002,1
17,20201003,1
17,20201004,1
17,20201005,1
17,20201006,1
17,20201007,1
17,20201008,1
17,20201009,1
17,20201010,1
17,20201011,1
17,20201012,1
17,20201013,1
17,20201014,1
17,20201015,1
17,20201016,1
17,20201017,1
17,20201018,1
17,20201019,1
17,20201020,1
17,20201021,1
17,20201022,1
17,20201023,1
17,20201024,1
17,20201025,1
17,20201026,1
17,20201027,1
17,20201028,1
17,20201029,1
17,20201030,1
17,20201031,1
17,20201101,1
17,20201102,1
17,20201103,1
17,20201104,1
17,20201105,1
17,20201106,1
17,20201107,1
17,20201108,1
17,20201109,1
17,20201110,1
17,20201111,1
17,20201112,1
17,20201113,1
17,20201114,1
17,20201115,1
17,20201116,1
17,20201117,1
17,20201118,1
17,20201119,1
17,20201120,1
17,20201121,1
17,20201122,1
17,20201123,1
17,20201124,1
17,20201125,1
17,20201126,1
17,20201127,1
17,20201128,1
17,20201129,1
17,20201130,1
17,20201201,1
17,20201202,1
17,20201203,1
17,20201204,1
17,20201205,1
17,20201206,1
17,20201207,1
